file,round,process,target,metric,matrix,startnnz,endnnz,time
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,9,0,comp_rate,B,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,9,3,comp_rate,B,1566731,273418,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,11,2,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,11,1,comp_rate,B,1604434,449554,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,14,2,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,14,1,comp_rate,A,1604434,449554,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,13,0,comp_rate,B,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,13,1,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,6,1,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,6,3,comp_rate,A,1566731,273418,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,5,2,comp_rate,B,9308375,1520808,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,5,2,comp_rate,A,9308375,1520808,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,7,1,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,7,0,comp_rate,A,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,1,0,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,1,1,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,0,comp_rate,B,11385889,11385889,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,0,comp_rate,A,11385889,11385889,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,3,comp_rate,A,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,3,comp_rate,B,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,2,comp_rate,B,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,2,comp_rate,A,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,1,comp_rate,A,11385889,688405,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,0,1,comp_rate,B,11385889,688405,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,4,0,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,4,1,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,6,2,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,14,3,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,15,3,comp_rate,A,8109298,8109298,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,15,3,comp_rate,B,8109298,8109298,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,15,2,comp_rate,B,8109298,3084201,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,15,2,comp_rate,A,8109298,3084201,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,15,1,comp_rate,B,8109298,2953335,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,15,1,comp_rate,A,8109298,2953335,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,13,3,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,13,3,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,7,3,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,7,3,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,9,2,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,10,2,comp_rate,A,8563621,8563621,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,10,2,comp_rate,B,8563621,8563621,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,10,1,comp_rate,A,8563621,3988882,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,10,1,comp_rate,B,8563621,3988882,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,11,3,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,11,2,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,5,1,comp_rate,A,9308375,9308375,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,5,1,comp_rate,B,9308375,9308375,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,1,0,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,4,0,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,0,14,2,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,2,comp_rate,A,1091748,352632,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,2,comp_rate,B,1091748,352534,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,2,comp_rate,A,1091748,352534,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,2,comp_rate,B,1091748,352632,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,0,comp_rate,A,8563621,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,0,comp_rate,B,8563621,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,3,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,1,comp_rate,B,1604434,508830,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,0,comp_rate,B,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,3,comp_rate,A,1566731,309349,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,1,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,2,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,0,comp_rate,A,8109298,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,0,comp_rate,B,8109298,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,1,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,3,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,1,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,3,comp_rate,B,1566731,309349,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,2,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,1,comp_rate,A,1604434,508830,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,3,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,0,comp_rate,A,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,2,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,3,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,1,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,0,comp_rate,B,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,0,comp_rate,A,9308375,600786,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,0,comp_rate,B,9308375,600786,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,3,comp_rate,A,9308375,925451,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,3,comp_rate,B,9308375,925451,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,0,comp_rate,A,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,2,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,1,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,1,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,0,comp_rate,B,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,1,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,1,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,0,comp_rate,A,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,2,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,1,comp_rate,A,1604434,449554,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,0,comp_rate,A,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,2,comp_rate,B,9308375,1520808,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,2,comp_rate,A,9308375,1520808,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,1,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,0,comp_rate,B,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,3,comp_rate,A,1566731,273418,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,3,comp_rate,B,8563621,1784772,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,3,comp_rate,A,8563621,1784772,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,0,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,3,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,2,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,1,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,0,comp_rate,A,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,0,comp_rate,B,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,0,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,3,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,2,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,1,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,3,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,0,comp_rate,B,11385889,11385889,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,0,comp_rate,A,11385889,11385889,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,3,comp_rate,B,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,3,comp_rate,A,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,2,comp_rate,A,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,2,comp_rate,B,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,1,comp_rate,A,11385889,688405,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,0,1,comp_rate,B,11385889,688405,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,6,2,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,3,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,1,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,3,comp_rate,B,1566731,273418,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,0,comp_rate,A,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,3,comp_rate,A,8109298,8109298,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,3,comp_rate,B,8109298,8109298,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,2,comp_rate,A,8109298,3084201,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,1,comp_rate,A,8109298,2953335,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,1,comp_rate,B,8109298,2953335,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,2,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,1,comp_rate,B,1604434,449554,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,0,comp_rate,B,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,3,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,7,3,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,9,2,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,3,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,15,2,comp_rate,B,8109298,3084201,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,1,comp_rate,A,9308375,9308375,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,5,1,comp_rate,B,9308375,9308375,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,1,comp_rate,B,8563621,3988882,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,2,comp_rate,A,8563621,8563621,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,2,comp_rate,B,8563621,8563621,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,10,1,comp_rate,A,8563621,3988882,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,1,0,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,4,0,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,11,2,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,13,3,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,1,14,2,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,2,comp_rate,A,1091748,352534,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,0,comp_rate,B,8563621,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,0,comp_rate,A,8563621,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,2,comp_rate,B,1091748,352534,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,2,comp_rate,A,1091748,352632,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,3,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,1,comp_rate,B,1604434,508830,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,0,comp_rate,B,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,0,comp_rate,A,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,0,comp_rate,B,8109298,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,0,comp_rate,A,8109298,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,1,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,3,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,3,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,3,comp_rate,B,1566731,309349,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,1,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,2,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,3,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,1,comp_rate,A,1604434,508830,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,0,comp_rate,A,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,0,comp_rate,B,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,3,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,1,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,3,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,1,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,3,comp_rate,A,1566731,309349,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,2,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,2,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,0,comp_rate,A,9308375,600786,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,0,comp_rate,B,9308375,600786,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,3,comp_rate,A,9308375,925451,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,3,comp_rate,B,9308375,925451,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,0,comp_rate,B,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,2,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,0,comp_rate,A,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,3,comp_rate,B,8563621,1784772,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,3,comp_rate,A,8563621,1784772,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,1,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,0,comp_rate,A,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,2,comp_rate,B,1091748,352632,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,0,comp_rate,B,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,1,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,0,comp_rate,B,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,1,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,1,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,0,comp_rate,A,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,2,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,1,comp_rate,A,1604434,449554,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,2,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,1,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,0,comp_rate,A,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,3,comp_rate,B,1566731,273418,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,0,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,2,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,2,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,1,comp_rate,B,1604434,449554,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,2,comp_rate,B,9308375,1520808,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,2,comp_rate,A,9308375,1520808,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,1,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,0,comp_rate,B,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,3,comp_rate,A,1566731,273418,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,0,comp_rate,B,11385889,11385889,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,0,comp_rate,A,11385889,11385889,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,3,comp_rate,B,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,3,comp_rate,A,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,2,comp_rate,B,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,2,comp_rate,A,11385889,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,1,comp_rate,A,11385889,688405,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,0,1,comp_rate,B,11385889,688405,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,3,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,0,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,1,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,9,2,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,3,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,6,2,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,3,comp_rate,B,8109298,8109298,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,3,comp_rate,A,8109298,8109298,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,2,comp_rate,A,8109298,3084201,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,2,comp_rate,B,8109298,3084201,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,1,comp_rate,A,8109298,2953335,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,15,1,comp_rate,B,8109298,2953335,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,2,comp_rate,A,8563621,8563621,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,2,comp_rate,B,8563621,8563621,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,1,comp_rate,A,8563621,3988882,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,10,1,comp_rate,B,8563621,3988882,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,3,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,7,3,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,3,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,13,3,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,1,comp_rate,A,9308375,9308375,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,5,1,comp_rate,B,9308375,9308375,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,1,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,1,0,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,4,0,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,11,2,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,2,14,2,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,10,0,comp_rate,A,8563621,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,10,0,comp_rate,B,8563621,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,7,2,comp_rate,A,1091748,352632,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,7,2,comp_rate,B,1091748,352534,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,13,2,comp_rate,A,1091748,352534,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,13,2,comp_rate,B,1091748,352632,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,1,1,comp_rate,A,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,1,3,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,11,1,comp_rate,A,1604434,508830,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,11,3,comp_rate,B,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,11,0,comp_rate,A,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,14,3,comp_rate,A,1604434,1604434,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,14,1,comp_rate,B,1604434,508830,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,14,0,comp_rate,B,1604434,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,9,3,comp_rate,A,1566731,309349,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,9,1,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,9,2,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,4,3,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,4,1,comp_rate,B,314733,314733,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,9,0,comp_rate,B,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,15,0,comp_rate,A,8109298,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,15,0,comp_rate,B,8109298,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,6,3,comp_rate,B,1566731,309349,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,6,1,comp_rate,A,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,6,2,comp_rate,B,1566731,1566731,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,1,2,comp_rate,B,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,5,0,comp_rate,B,9308375,600786,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,5,0,comp_rate,A,9308375,600786,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,5,3,comp_rate,A,9308375,925451,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,5,3,comp_rate,B,9308375,925451,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,10,3,comp_rate,A,8563621,1784772,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,6,0,comp_rate,A,1566731,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,4,2,comp_rate,A,314733,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,13,1,comp_rate,A,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,13,1,comp_rate,B,1091748,1091748,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,13,0,comp_rate,A,1091748,0,
hns_4x4x1_ldoor_main_Acsc_spcomm.out,3,13,0,comp_rate,B,1091748,0,
